context_index,variant,rounds,max_weight1_class_probability,max_weight1_class_log2_probability,max_weight1_class_start_bit,max_single_trail_probability,max_single_trail_log2_probability,class_minus_single_gap_bits,finite_4_16_decay_bits_per_round
198,position_only,16,3.6923432997646285e-24,-77.841737581885,94,2.4651903288156619e-32,-105.000000000000,27.158262418115,4.942568072063
198,rotor,4,2.8908252716064453e-06,-18.400087157813,40,7.4505805969238281e-09,-27.000000000000,8.599912842187,4.966615649300
198,rotor,8,3.0904445669222014e-12,-38.235322750888,42,1.1102230246251565e-16,-53.000000000000,14.764677249112,4.966615649300
198,rotor,12,3.1251686424435445e-18,-58.150771664421,42,8.2718061255302767e-25,-80.000000000000,21.849228335579,4.966615649300
198,rotor,16,3.3476021983274689e-24,-77.983146177305,42,6.1629758220391547e-33,-107.000000000000,29.016853822695,4.966615649300
198,round_only,4,2.5108456611633301e-06,-18.603395218818,42,1.4901161193847656e-08,-26.000000000000,7.396604781182,4.970367146559
198,round_only,8,2.4851232183209504e-12,-38.549819752835,4,1.1102230246251565e-16,-53.000000000000,14.450180247165,4.970367146559
198,round_only,12,2.5981361503233059e-18,-58.417228673549,4,1.6543612251060553e-24,-79.000000000000,20.582771326451,4.970367146559
198,round_only,16,2.7774996784504952e-24,-78.252487532702,42,1.2325951644078309e-32,-106.000000000000,27.747512467298,4.970367146559
199,static,4,2.339482307434082e-06,-18.705379251108,86,1.4901161193847656e-08,-26.000000000000,7.294620748892,4.966248912713
199,static,8,2.589942149633373e-12,-38.490217265203,86,2.2204460492503131e-16,-52.000000000000,13.509782734797,4.966248912713
199,static,12,2.7761209129190706e-18,-58.321635302639,86,1.6543612251060553e-24,-79.000000000000,20.678364697361,4.966248912713
199,static,16,2.6660716182368383e-24,-78.311558741473,86,1.2325951644078309e-32,-106.000000000000,27.688441258527,4.966248912713
199,position_only,4,2.2053718566894531e-06,-18.790546634371,71,1.4901161193847656e-08,-26.000000000000,7.209453365629,4.991919440382
199,position_only,8,2.1779245074071696e-12,-38.740183191332,71,1.1102230246251565e-16,-53.000000000000,14.259816808668,4.991919440382
199,position_only,12,2.0191780673342987e-18,-58.780937563260,71,1.6543612251060553e-24,-79.000000000000,20.219062436740,4.991919440382
199,position_only,16,2.0806772985719755e-24,-78.669221048817,71,1.2325951644078309e-32,-106.000000000000,27.330778951183,4.991919440382
199,rotor,4,2.2575259208679199e-06,-18.756826016527,61,7.4505805969238281e-09,-27.000000000000,8.243173983473,5.001083640461
199,rotor,8,2.1469354072323199e-12,-38.760858351768,99,1.1102230246251565e-16,-53.000000000000,14.239141648232,5.001083640461
199,rotor,12,2.0771520545408434e-18,-58.740098877778,99,8.2718061255302767e-25,-80.000000000000,21.259901122222,5.001083640461
199,rotor,16,1.9293032112626091e-24,-78.778194380665,99,3.0814879110195774e-33,-108.000000000000,29.221805619335,5.001083640461
199,round_only,4,2.1755695343017578e-06,-18.810175441120,97,7.4505805969238281e-09,-27.000000000000,8.189824558880,4.982318232852
199,round_only,8,2.387243180912435e-12,-38.607791601962,97,5.5511151231257827e-17,-54.000000000000,15.392208398038,4.982318232852
199,round_only,12,2.2535231428578819e-18,-58.622523441893,97,4.1359030627651384e-25,-81.000000000000,22.377476558107,4.982318232852
199,round_only,16,2.229571312543695e-24,-78.569507932497,97,3.0814879110195774e-33,-108.000000000000,29.430492067503,4.982318232852
200,static,4,4.3213367462158203e-06,-17.820090909985,66,2.9802322387695312e-08,-25.000000000000,7.179909090015,4.845932494664
200,static,8,6.7141153747840576e-12,-37.115939810252,82,8.8817841970012523e-16,-50.000000000000,12.884060189748,4.845932494664
200,static,12,9.8791897990954908e-18,-56.490312977980,82,6.6174449004242214e-24,-77.000000000000,20.509687022020,4.845932494664
200,static,16,1.3471835239547255e-23,-75.974399782935,82,9.8607613152626476e-32,-103.000000000000,27.025600217065,4.845932494664
200,position_only,4,2.8386712074279785e-06,-18.426352812507,73,7.4505805969238281e-09,-27.000000000000,8.573647187493,4.952257225650
200,position_only,8,3.2526203952443211e-12,-38.161534679582,84,5.5511151231257827e-17,-54.000000000000,15.838465320418,4.952257225650
200,position_only,12,3.5076255765235758e-18,-57.984210953269,84,4.1359030627651384e-25,-81.000000000000,23.015789046731,4.952257225650
200,position_only,16,3.6740821402848611e-24,-77.848890396613,84,3.0814879110195774e-33,-108.000000000000,30.151109603387,4.952257225650
200,rotor,4,2.3357570171356201e-06,-18.707678367198,30,7.4505805969238281e-09,-27.000000000000,8.292321632802,4.909938523354
200,rotor,8,3.0301317011094397e-12,-38.263756638545,84,1.1102230246251565e-16,-53.000000000000,14.736243361455,4.909938523354
200,rotor,12,3.6945827155249148e-18,-57.909294279525,84,8.2718061255302767e-25,-80.000000000000,22.090705720475,4.909938523354
200,rotor,16,4.2908440842280397e-24,-77.625012798256,84,3.0814879110195774e-33,-108.000000000000,30.374987201744,4.909938523354
200,round_only,4,2.4139881134033203e-06,-18.660149997115,30,1.4901161193847656e-08,-26.000000000000,7.339850002885,4.936883994945
200,round_only,8,2.7810670433225937e-12,-38.387498614423,30,1.1102230246251565e-16,-53.000000000000,14.612501385577,4.936883994945
200,round_only,12,3.0412507040109453e-18,-58.190040958843,30,8.2718061255302767e-25,-80.000000000000,21.809959041157,4.936883994945
200,round_only,16,3.5846985326744591e-24,-77.884422481578,30,1.2325951644078309e-32,-106.000000000000,28.115577518422,4.936883994945
201,static,4,2.4586915969848633e-06,-18.633677785754,87,2.9802322387695312e-08,-25.000000000000,6.366322214246,4.910221605908
201,static,8,3.0650759708095165e-12,-38.247214305727,102,1.1102230246251565e-16,-53.000000000000,14.752785694273,4.910221605908
201,static,12,3.7781563400275389e-18,-57.877023306321,102,1.6543612251060553e-24,-79.000000000000,21.122976693679,4.910221605908
201,static,16,4.4885353160598136e-24,-77.560029530991,102,1.2325951644078309e-32,-106.000000000000,28.439970469009,4.910221605908
201,position_only,4,1.8402934074401855e-06,-19.051632768415,52,2.9802322387695312e-08,-25.000000000000,5.948367231585,4.996693337510
201,position_only,8,1.7560536358374179e-12,-39.050800228300,103,1.1102230246251565e-16,-53.000000000000,13.949199771700,4.996693337510
201,position_only,12,1.6772308044891918e-18,-59.048624475492,103,1.6543612251060553e-24,-79.000000000000,19.951375524508,4.996693337510
201,position_only,16,1.6449059421479362e-24,-79.008269186149,103,1.2325951644078309e-32,-106.000000000000,26.991730813851,4.996693337510
201,rotor,4,2.1345913410186768e-06,-18.837608671243,52,7.4505805969238281e-09,-27.000000000000,8.162391328757,4.983279708729
201,rotor,8,2.1543600237095006e-12,-38.755877774087,74,5.5511151231257827e-17,-54.000000000000,15.244122225913,4.983279708729
201,rotor,12,2.1037243528397086e-18,-58.721760024656,74,4.1359030627651384e-25,-81.000000000000,22.278239975344,4.983279708729
201,rotor,16,2.143889041263555e-24,-78.626044037434,83,3.0814879110195774e-33,-108.000000000000,29.373955962566,4.983279708729
201,round_only,4,2.0526349544525146e-06,-18.894091491429,36,7.4505805969238281e-09,-27.000000000000,8.105908508571,4.978655258903
201,round_only,8,2.1135870831301418e-12,-38.783443583738,36,5.5511151231257827e-17,-54.000000000000,15.216556416262,4.978655258903
201,round_only,12,2.1295684737055856e-18,-58.704144589220,36,4.1359030627651384e-25,-81.000000000000,22.295855410780,4.978655258903
201,round_only,16,2.129251455033278e-24,-78.635927941641,73,3.0814879110195774e-33,-108.000000000000,29.364072058359,4.978655258903
202,static,4,2.2873282432556152e-06,-18.737905154630,14,7.4505805969238281e-09,-27.000000000000,8.262094845370,4.959862756095
202,static,8,2.5629082189837504e-12,-38.505355323846,14,5.5511151231257827e-17,-54.000000000000,15.494644676154,4.959862756095
202,static,12,2.6784534232482501e-18,-58.373305499327,14,4.1359030627651384e-25,-81.000000000000,22.626694500673,4.959862756095
202,static,16,2.7885512122058653e-24,-78.246758510741,14,3.0814879110195774e-33,-108.000000000000,29.753241489259,4.959862756095
202,position_only,4,2.3320317268371582e-06,-18.709981153067,121,1.4901161193847656e-08,-26.000000000000,7.290018846933,4.953271459804
202,position_only,8,2.7655516765534571e-12,-38.395569838428,121,2.2204460492503131e-16,-52.000000000000,13.604430161572,4.953271459804
202,position_only,12,2.8961307577301015e-18,-58.260578967682,121,3.3087224502121107e-24,-78.000000000000,19.739421032318,4.953271459804
202,position_only,16,3.0195705271027572e-24,-78.131930907375,121,4.9303806576313238e-32,-104.000000000000,25.868069092625,4.953271459804
202,rotor,4,1.8030405044555664e-06,-19.081136762725,55,1.4901161193847656e-08,-26.000000000000,6.918863237275,4.984220470610
202,rotor,8,1.8424983760922942e-12,-38.981473790864,121,1.1102230246251565e-16,-53.000000000000,14.018526209136,4.984220470610
202,rotor,12,1.8458456269974737e-18,-58.910423806385,121,8.2718061255302767e-25,-80.000000000000,21.089576193615,4.984220470610
202,rotor,16,1.7799638134727054e-24,-78.894426365686,121,6.1629758220391547e-33,-107.000000000000,28.105573634314,4.984220470610
202,round_only,4,2.4512410163879395e-06,-18.638056226265,113,1.4901161193847656e-08,-26.000000000000,7.361943773735,4.979383457710
202,round_only,8,2.4088092631657787e-12,-38.594816977525,124,1.1102230246251565e-16,-53.000000000000,14.405183022475,4.979383457710
202,round_only,12,2.4850525472751229e-18,-58.481429349589,124,1.6543612251060553e-24,-79.000000000000,20.518570650411,4.979383457710
202,round_only,16,2.5058662367527896e-24,-78.400964871705,124,6.1629758220391547e-33,-107.000000000000,28.599035128295,4.979383457710
203,static,4,2.8312206268310547e-06,-18.430144391669,105,1.4901161193847656e-08,-26.000000000000,7.569855608331,4.932575069673
203,static,8,3.8477554475946363e-12,-37.919120030225,72,1.1102230246251565e-16,-53.000000000000,15.080879969775,4.932575069673
203,static,12,4.1820306862265814e-18,-57.730502060032,72,8.2718061255302767e-25,-80.000000000000,22.269497939968,4.932575069673
203,static,16,4.3840258344595793e-24,-77.594017977370,72,6.1629758220391547e-33,-107.000000000000,29.405982022630,4.932575069673
203,position_only,4,3.0472874641418457e-06,-18.324042967058,72,1.4901161193847656e-08,-26.000000000000,7.675957032942,4.927777656325
203,position_only,8,3.5743630277806915e-12,-38.025450970474,26,2.2204460492503131e-16,-52.000000000000,13.974549029526,4.927777656325
203,position_only,12,4.1086398618596383e-18,-57.756044829713,26,1.6543612251060553e-24,-79.000000000000,21.243955170287,4.927777656325
203,position_only,16,4.8412978169151399e-24,-77.450880431648,26,1.2325951644078309e-32,-106.000000000000,28.549119568352,4.927777656325
203,rotor,4,2.3320317268371582e-06,-18.709981153067,111,1.4901161193847656e-08,-26.000000000000,7.290018846933,4.946493576757
203,rotor,8,2.3935992077284141e-12,-38.603955535836,111,1.1102230246251565e-16,-53.000000000000,14.396044464164,4.946493576757
203,rotor,12,2.7772649037062314e-18,-58.321040915751,61,1.6543612251060553e-24,-79.000000000000,20.678959084249,4.946493576757
203,rotor,16,3.1067523147264595e-24,-78.090867049857,61,6.1629758220391547e-33,-107.000000000000,28.909132950143,4.946493576757
203,round_only,4,2.1606683731079102e-06,-18.820090909985,111,7.4505805969238281e-09,-27.000000000000,8.179909090015,4.942733220749
203,round_only,8,2.5181523533035488e-12,-38.530771566987,37,1.1102230246251565e-16,-53.000000000000,14.469228433013,4.942733220749
203,round_only,12,2.7738586773413146e-18,-58.322811420921,37,8.2718061255302767e-25,-80.000000000000,21.677188579079,4.942733220749
203,round_only,16,3.0323165666307582e-24,-78.125853901998,37,6.1629758220391547e-33,-107.000000000000,28.874146098002,4.942733220749
204,static,4,2.3283064365386963e-06,-18.712287620451,64,1.4901161193847656e-08,-26.000000000000,7.287712379549,4.969994873062
204,static,8,2.3115120928451915e-12,-38.654300228490,64,2.2204460492503131e-16,-52.000000000000,13.345699771510,4.969994873062
204,static,12,2.4510225953686328e-18,-58.501321923859,64,1.6543612251060553e-24,-79.000000000000,20.498678076141,4.969994873062
204,static,16,2.5723059514684358e-24,-78.363212029493,64,1.2325951644078309e-32,-106.000000000000,27.636787970507,4.969994873062
204,position_only,4,2.0600855350494385e-06,-18.888864329765,125,1.4901161193847656e-08,-26.000000000000,7.111135670235,5.008340399127
204,position_only,8,1.8072765506360611e-12,-39.009319853418,125,1.1102230246251565e-16,-53.000000000000,13.990680146582,5.008340399127
204,position_only,12,1.7343658237594545e-18,-59.000297474661,13,8.2718061255302767e-25,-80.000000000000,20.999702525339,5.008340399127
204,position_only,16,1.6508364135441131e-24,-79.003077111050,13,3.0814879110195774e-33,-108.000000000000,28.996922888950,5.008340399127
204,rotor,4,1.9036233425140381e-06,-19.002820519062,32,7.4505805969238281e-09,-27.000000000000,7.997179480938,4.963364610254
204,rotor,8,2.1223162116612571e-12,-38.777497513966,83,5.5511151231257827e-17,-54.000000000000,15.222502486034,4.963364610254
204,rotor,12,2.1317643280391842e-18,-58.702657754661,83,4.1359030627651384e-25,-81.000000000000,22.297342245339,4.963364610254
204,rotor,16,2.2767549726222392e-24,-78.539295242214,83,3.0814879110195774e-33,-108.000000000000,29.460704757786,4.963364610254
204,round_only,4,2.2947788238525391e-06,-18.733213459305,106,7.4505805969238281e-09,-27.000000000000,8.266786540695,4.980803050748
204,round_only,8,2.4406310306090973e-12,-38.575882930602,106,1.1102230246251565e-16,-53.000000000000,14.424117069398,4.980803050748
204,round_only,12,2.3656879033418834e-18,-58.552445951286,106,8.2718061255302767e-25,-80.000000000000,21.447554048714,4.980803050748
204,round_only,16,2.3639635896056248e-24,-78.485066462382,106,6.1629758220391547e-33,-107.000000000000,28.514933537618,4.980803050748
205,static,4,2.0898878574371338e-06,-18.868143039391,29,1.4901161193847656e-08,-26.000000000000,7.131856960609,4.953413223636
205,static,8,2.5787705304480824e-12,-38.496453736717,29,5.5511151231257827e-17,-54.000000000000,15.503546263283,4.953413223636
205,static,12,2.6390222404357301e-18,-58.394702198903,29,8.2718061255302767e-25,-80.000000000000,21.605297801097,4.953413223636
205,static,16,2.7233286126075129e-24,-78.280903200470,29,6.1629758220391547e-33,-107.000000000000,28.719096799530,4.953413223636
205,position_only,4,2.555549144744873e-06,-18.577935233827,24,1.4901161193847656e-08,-26.000000000000,7.422064766173,4.892461414119
205,position_only,8,3.6548403192782075e-12,-37.993328762735,25,2.2204460492503131e-16,-52.000000000000,14.006671237265,4.892461414119
205,position_only,12,4.3737060634419229e-18,-57.665849441191,21,3.3087224502121107e-24,-78.000000000000,20.334150558809,4.892461414119
205,position_only,16,5.5520750951698758e-24,-77.253247195927,90,2.4651903288156619e-32,-105.000000000000,27.746752804073,4.892461414119
205,rotor,4,2.5369226932525635e-06,-18.588489011988,21,7.4505805969238281e-09,-27.000000000000,8.411510988012,4.946327022036
205,rotor,8,3.2265856653168612e-12,-38.173128809343,21,5.5511151231257827e-17,-54.000000000000,15.826871190657,4.946327022036
205,rotor,12,3.3978601051050727e-18,-58.030079252103,21,4.1359030627651384e-25,-81.000000000000,22.969920747897,4.946327022036
205,rotor,16,3.4960886939970479e-24,-77.920532491552,21,3.0814879110195774e-33,-108.000000000000,30.079467508448,4.946327022036
205,round_only,4,2.4475157260894775e-06,-18.640250439678,33,7.4505805969238281e-09,-27.000000000000,8.359749560322,4.950722951486
205,round_only,8,2.8979596500278149e-12,-38.328099631093,33,5.5511151231257827e-17,-54.000000000000,15.671900368907,4.950722951486
205,round_only,12,3.0415555200666711e-18,-58.189896368798,33,4.1359030627651384e-25,-81.000000000000,22.810103631202,4.950722951486
205,round_only,16,3.2422231668684706e-24,-78.029290880256,33,3.0814879110195774e-33,-108.000000000000,29.970709119744,4.950722951486
206,static,4,2.1159648895263672e-06,-18.850252880495,8,2.9802322387695312e-08,-25.000000000000,6.149747119505,4.915482729394
206,static,8,2.7127883273081466e-12,-38.423360656844,55,2.2204460492503131e-16,-52.000000000000,13.576639343156,4.915482729394
206,static,12,3.219233295257602e-18,-58.107988576415,122,3.3087224502121107e-24,-78.000000000000,19.892011423585,4.915482729394
206,static,16,3.7264303929763875e-24,-77.828479965885,122,2.4651903288156619e-32,-105.000000000000,27.171520034115,4.915482729394
